generating_institute     gfz-potsdam
     generating_date     2015/10/23
        product_type     gravity_field
                body     earth
           modelname     eigen-6c4
     max_used_degree          2190
         tide_system     tide_free
          functional     gravity_earth  (centrifugal term included)
                unit     mgal
          refsysname     WGS84
            gmrefpot      3.98600441800E+14 m**3/s**2
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
    normal_potential      6.263685171456948E+07 m**2/s**2
       long_lat_unit     degree
      latlimit_north      -6.0000000000000    
      latlimit_south      -20.000000000000    
      longlimit_west       319.00000000000    
      longlimit_east       329.00000000000    
            gridstep      0.10000000000000    
  latitude_parallels           141
 longitude_parallels           101
number_of_gridpoints         14241
            gapvalue        9999999.0000
       weighted_mean      9.7827218E+05 mgal
            maxvalue      9.7879470E+05 mgal
            minvalue      9.7784516E+05 mgal
         signal_wrms      1.9344986E+02 mgal
         grid_format     long_lat_height_value
 
          longitude    latitude  h_over_geoid  gravity_earth
            [deg.]      [deg.]     [meter]         [mgal]
end_of_head ======================================================
           321.9000    -12.6000      45.00   978299.877354063676
           322.0000    -12.6000       0.00   978313.002923256950
           322.1000    -12.6000       0.00   978261.740166783100
           322.2000    -12.6000       0.00   978228.007441209978
           322.3000    -12.6000       0.00   978205.695086327032
           322.4000    -12.6000       0.00   978241.189511255594
           322.5000    -12.6000       0.00   978279.930318192462
           322.6000    -12.6000       0.00   978286.946533927578
           322.7000    -12.6000       0.00   978278.187168111326
           322.8000    -12.6000       0.00   978277.705235912930
           322.9000    -12.6000       0.00   978273.111864337930
           323.0000    -12.6000       0.00   978273.007768206764
           323.1000    -12.6000       0.00   978268.934798052185
           323.2000    -12.6000       0.00   978264.287380210357
           323.3000    -12.6000       0.00   978262.391947528580
           323.4000    -12.6000       0.00   978263.899497997249
           323.5000    -12.6000       0.00   978259.144010296091
           323.6000    -12.6000       0.00   978261.569218342891
           323.7000    -12.6000       0.00   978258.647600142518
           323.8000    -12.6000       0.00   978261.031275595422
           323.9000    -12.6000       0.00   978260.690722981817
           324.0000    -12.6000       0.00   978261.663172854111
           324.1000    -12.6000       0.00   978261.868768574903
           324.2000    -12.6000       0.00   978268.776331841713
           324.3000    -12.6000       0.00   978266.768734269077
           324.4000    -12.6000       0.00   978265.101745286724
           324.5000    -12.6000       0.00   978262.884347378393
           324.6000    -12.6000       0.00   978266.405079621007
           324.7000    -12.6000       0.00   978267.584424099652
           324.8000    -12.6000       0.00   978264.370644338545
           324.9000    -12.6000       0.00   978263.595293223159
           325.0000    -12.6000       0.00   978261.422645924496
           325.1000    -12.6000       0.00   978262.750266369898
           325.2000    -12.6000       0.00   978259.714654954849
           325.3000    -12.6000       0.00   978254.910092769540
           325.4000    -12.6000       0.00   978256.367652411340
           325.5000    -12.6000       0.00   978255.656111117802
           325.6000    -12.6000       0.00   978259.133525418234
           325.7000    -12.6000       0.00   978256.219034058973
           325.8000    -12.6000       0.00   978256.264830480446
           325.9000    -12.6000       0.00   978256.168912573019
           326.0000    -12.6000       0.00   978258.356673596427
           326.1000    -12.6000       0.00   978259.129274112172
           326.2000    -12.6000       0.00   978268.450380226946
           326.3000    -12.6000       0.00   978270.012811474735
           326.4000    -12.6000       0.00   978268.896361396182
           326.5000    -12.6000       0.00   978268.517176326597
           326.6000    -12.6000       0.00   978262.436865638709
           326.7000    -12.6000       0.00   978270.297119113384
           326.8000    -12.6000       0.00   978268.009847852751
           326.9000    -12.6000       0.00   978280.421479538432
           327.0000    -12.6000       0.00   978316.358147498220
           327.1000    -12.6000       0.00   978298.431912494823
           327.2000    -12.6000       0.00   978286.309589667129
           327.3000    -12.6000       0.00   978272.819833515910
           327.4000    -12.6000       0.00   978269.850315416348
           327.5000    -12.6000       0.00   978271.036449911539
           327.6000    -12.6000       0.00   978271.054562892299
           327.7000    -12.6000       0.00   978266.526329488610
           327.8000    -12.6000       0.00   978263.287002512370
           327.9000    -12.6000       0.00   978261.900215114001
           328.0000    -12.6000       0.00   978287.600036506075
           328.1000    -12.6000       0.00   978347.133950764430
           328.2000    -12.6000       0.00   978328.401455976535
           328.3000    -12.6000       0.00   978279.514401730150
           328.4000    -12.6000       0.00   978285.773654971737
           328.5000    -12.6000       0.00   978281.681527631474
           328.6000    -12.6000       0.00   978271.874711053912
           328.7000    -12.6000       0.00   978269.588848584914
           328.8000    -12.6000       0.00   978275.551525421906
           328.9000    -12.6000       0.00   978276.055065700202
           329.0000    -12.6000       0.00   978275.272930245148
           319.0000    -12.7000     526.00   978109.905430764076
           319.1000    -12.7000     654.00   978076.218450791901
           319.2000    -12.7000     475.00   978127.744804144371
           319.3000    -12.7000     487.00   978120.303131793044
           319.4000    -12.7000     310.00   978164.575082526077
           319.5000    -12.7000     288.00   978174.955017918488
           319.6000    -12.7000     324.00   978164.048572862870
           319.7000    -12.7000     336.00   978156.763544864370
           319.8000    -12.7000     236.00   978177.415456866031
           319.9000    -12.7000     225.00   978175.841783082928
           320.0000    -12.7000     247.00   978167.932577229803
           320.1000    -12.7000     260.00   978165.579350217129
           320.2000    -12.7000     241.00   978176.537488779752
           320.3000    -12.7000     228.00   978181.622891535517
           320.4000    -12.7000     228.00   978176.974202133249
           320.5000    -12.7000     192.00   978193.383036998799
           320.6000    -12.7000     206.00   978199.713018706883
           320.7000    -12.7000     192.00   978225.379502437194
           320.8000    -12.7000     221.00   978221.015490710153
           320.9000    -12.7000     203.00   978221.993772951653
           321.0000    -12.7000     117.00   978242.863665986340
           321.1000    -12.7000      19.00   978259.829830201226
           321.2000    -12.7000     117.00   978229.588137363666
           321.3000    -12.7000       0.00   978247.286845739349
           321.4000    -12.7000      30.00   978233.962299491162
           321.5000    -12.7000      48.00   978229.536140865530
           321.6000    -12.7000      48.00   978244.016648307792
           321.7000    -12.7000      45.00   978272.927992933779
           321.8000    -12.7000      21.00   978309.496308348840
           321.9000    -12.7000       0.00   978320.176159801660
           322.0000    -12.7000       0.00   978321.478843921330
           322.1000    -12.7000       0.00   978265.523674521246
           322.2000    -12.7000       0.00   978213.124167166068
           322.3000    -12.7000       0.00   978234.917796539026
           322.4000    -12.7000       0.00   978276.379383645020
           322.5000    -12.7000       0.00   978289.804577485658
           322.6000    -12.7000       0.00   978287.733888358576
           322.7000    -12.7000       0.00   978282.635599122383
           322.8000    -12.7000       0.00   978278.549833814963
           322.9000    -12.7000       0.00   978276.482362785260
           323.0000    -12.7000       0.00   978273.347927870229
           323.1000    -12.7000       0.00   978270.689007489709
           323.2000    -12.7000       0.00   978264.598464977695
           323.3000    -12.7000       0.00   978261.901485286769
           323.4000    -12.7000       0.00   978262.359298439464
           323.5000    -12.7000       0.00   978262.200584244099
           323.6000    -12.7000       0.00   978263.441517807660
           323.7000    -12.7000       0.00   978265.171575818094
           323.8000    -12.7000       0.00   978265.684805282741
           323.9000    -12.7000       0.00   978267.011570970411
           324.0000    -12.7000       0.00   978267.224065418239
           324.1000    -12.7000       0.00   978268.746221166919
           324.2000    -12.7000       0.00   978268.826778016984
           324.3000    -12.7000       0.00   978269.567771535600
           324.4000    -12.7000       0.00   978265.583626737585
           324.5000    -12.7000       0.00   978270.399515370373
           324.6000    -12.7000       0.00   978269.501556042116
           324.7000    -12.7000       0.00   978271.602999049239
           324.8000    -12.7000       0.00   978269.609010442626
           324.9000    -12.7000       0.00   978269.825411666417
           325.0000    -12.7000       0.00   978269.022536801989
